University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
University of Glasgow,United Kingdom,LTCU,Sociology and anthropology 1A: global inequalities and diversity,SOCI1001,Introduction to sociology
University of Glasgow,United Kingdom,MGT4023,Strategy,STRA4701,Strategic management
University of Glasgow,United Kingdom,STATS4037,Time Series,ECON3283,Economic forecasting
University of Surrey,United Kingdom,ECOM058,Applied econometrics,ECON2280,Introductory econometrics  (mutually exclusive courses: STAT3614 and STAT3907)
University of Surrey,United Kingdom,MAN3098,Auditing,ACCT3109,Auditing
University of Surrey,United Kingdom,MAN3124,Banking and money,FINA2331,Management of commercial banks
University of Surrey,United Kingdom,MAN1089,Business decision making,N/A,Elective
University of Surrey,United Kingdom,MAN1062,Business environment,BUSIxxxx,Elective
University of Surrey,United Kingdom,U309,Business ethics,N/A,Elective
University of Surrey,United Kingdom,MAN2057,Business finance,BUSIxxxx,Elective
University of Surrey,United Kingdom,ECO3008,Business forecasting,STAT2314,Business forecasting
University of Surrey,United Kingdom,MAN2108,Business law,BUSI1001,Business law
University of Surrey,United Kingdom,MAN1094,Business law and ethics (Accredited),FINA3383,Financial regulations and compliance
University of Surrey,United Kingdom,MAN1066,Business of tourism,N/A,Elective
University of Surrey,United Kingdom,MAN3010,Business strategy,BUSI0009,Business policy
University of Surrey,United Kingdom,U302,Business strategy,BUSI0009 + N/A,Business policy + elective
University of Surrey,United Kingdom,MAN3057,Business strategy in financial services,BUSI0009,Business policy
University of Surrey,United Kingdom,MANM377,Cases in international finance,FINA2311,Case studies in corporate finance
University of Surrey,United Kingdom,MAN3056,Company financial reporting,FINA1001,Financial statement analysis
University of Surrey,United Kingdom,MAN2035,Company financial reporting,N/A,Elective
University of Surrey,United Kingdom,MAN2110,Consumer behaviour,MKTG3501,Consumer behaviour
University of Surrey,United Kingdom,ECO2056,Corporate strategy,BUSI0009,Business policy
University of Surrey,United Kingdom,SOC1034,Crime and society,SOCI2071,Criminology
University of Surrey,United Kingdom,COM1029	,Data Structures and Algorithms,COMP2119,Introduction to Data Structures and Algorithms
University of Surrey,United Kingdom,COM3025	,Deep Learning and Advanced AI,COMP3270,Artificial Intelligence 
University of Surrey,United Kingdom,ECO3044,Derivatives market,FINA2322,"Derivatives (Mutually exclusive courses: ISME4110, MATH2906, STAT3618, STAT3905 and STAT3910)"
University of Surrey,United Kingdom,MANM137,Derivatives securities,FINA2322,"Derivatives (Mutually exclusive courses: ISME4110, MATH2906, STAT3618, STAT3905 and STAT3910)"
University of Surrey,United Kingdom,MAN2199,Digital Business Project,MKTG3524,Digital Marketing
University of Surrey,United Kingdom,MANM003,E-business,BUSI0066,Marketing on the commercial internet
University of Surrey,United Kingdom,ECO2050,Economics of the firm,ECON2216,Industrial organization
University of Surrey,United Kingdom,MAN2132,Entrepreneurship in the digital domain,MGMT3415,Principles of entrepreneurship
University of Surrey,United Kingdom,MAN2025,Entrepreneurship theory and practice,N/A,Elective
University of Surrey,United Kingdom,MAN1017,European language for managers I,N/A,Inter-faculty elective
University of Surrey,United Kingdom,MAN2202,Finance,FINAxxxx,Elective (Introductory Level)
University of Surrey,United Kingdom,MAN2090,Financial accounting 2,N/A,Elective
University of Surrey,United Kingdom,PHY3048,Financial derivatives,FINA2322,"Derivatives (mutually exclusive courses: ISME4110, MATH2906, STAT3618, STAT3905 and STAT3910)"
University of Surrey,United Kingdom,ECO2054,Financial economics 2,FINA2320,Investments and portfolio analysis (mutually exclusive courses: STAT3609 and STAT3952)
University of Surrey,United Kingdom,ECO2049,Financial economics I,FINAxxxx,Elective (junior level)
University of Surrey,United Kingdom,MAN3080,Financial management,FINA2312,Advanced corporate finance
University of Surrey,United Kingdom,MAN3025,Financial market and derivate,N/A,Elective
University of Surrey,United Kingdom,MAN3025,Financial markets and financial derivatives,FINAxxxx,Elective
University of Surrey,United Kingdom,MAN3097,Financial risk management,FINA3340,Risk management
University of Surrey,United Kingdom,MAN2079,Firms and markets,ECON0402,Industrial organization
University of Surrey,United Kingdom,ECO2033,Firms and markets,ECON0402,Industrial organization
University of Surrey,United Kingdom,MAN2052,"Foundamentals of ethics, corporate governance & business law",BUSIxxxx,Elective
University of Surrey,United Kingdom,MAN3029,Franchising,N/A,Elective
University of Surrey,United Kingdom,ECO3011,"Games, markets and information",ECON2214,Games and decisions (mutually exclusive course: STRA3709)
University of Surrey,United Kingdom,MAN2034,Gastronomy,N/A,Elective
University of Surrey,United Kingdom,MAN3146,Global and Contemporary Human Resource Management,MGMT3475,Current Topics In Human Resource Management
University of Surrey,United Kingdom,MAN3110,Globalisation of emerging markets,MKTG3523,Global marketing
University of Surrey,United Kingdom,ECO2058,History of economic thought,ECON2272,History of economy thought
University of Surrey,United Kingdom,MAN2046,Hospitality events management,BUSIxxxx,Elective
University of Surrey,United Kingdom,MAN2133,Human resource management,MGMT3434,Human resources: theory and practice
University of Surrey,United Kingdom,ECO3041,Industrial organization,ECON2216,Industrial organization
University of Surrey,United Kingdom,MAN307,Industrial relations,N/A,IBGM course
University of Surrey,United Kingdom,ECO2010,Intermediate econometrics,ECON2280,Introductory econometrics (mutually exclusive courses: STAT3614 and STAT390&
University of Surrey,United Kingdom,ECO2051,Intermediate microeconomics 2,ECON2101,Microconomic theory (mutually exclusive course: ECON2113)
University of Surrey,United Kingdom,ECO3048,International Finance,ECON2253,International Macroeconomics
University of Surrey,United Kingdom,MAN3090,International business strategy,STRA4701,Strategic management
University of Surrey,United Kingdom,ECO3048,International finance,ECON2253,International macroeconomics
University of Surrey,United Kingdom,MANM200,International finance,FINA2383,International financial management
University of Surrey,United Kingdom,MAN3107,International retailing,N/A,Elective
University of Surrey,United Kingdom,MAN3100,International trade,ECON2252,Theory of international trade
University of Surrey,United Kingdom,man2134,Issues in international business,N/A,Elective
University of Surrey,United Kingdom,MAN3026,Issues in the management of human,N/A,Elective
University of Surrey,United Kingdom,MAN3048,Issues in the management of human resources,BUSI0034,Human resource: theory and practice
University of Surrey,United Kingdom,MAN1022,Language for European manager 2,N/A,Elective
University of Surrey,United Kingdom,ECO3049,Law and economics,ECON2233,The economics of law
University of Surrey,United Kingdom,MAN3119,Leadership,MGMT3403,Leadership
University of Surrey,United Kingdom,MAN2107,Management accounting 2,N/A,Elective
University of Surrey,United Kingdom,MAN2092,Management information systems,IIMT2601,Management information systems
University of Surrey,United Kingdom,MAN3200,Managing Digital Innovation,MKTG3526,Innovation and New Product Development
University of Surrey,United Kingdom,MAN2055,Managing organizations & human resources,BUSI0029,Human resource management and business strategy
University of Surrey,United Kingdom,MAN2112,Managing organizations and human resources,MGMT3429,Strategic human resource management
University of Surrey,United Kingdom,MAN2058,Managing people in context,BUSIxxxx,Elective
